,Date_time,Compound,Negative,Neutral,News_outlet,Positive,Tweet,Tweet_number
413,2018-03-23 20:40:00+00:00,-0.6705,0.191,0.809,The New York Times,0.0,"Jolanda Arnold will be marching in Washington on Saturday, the city where her husband, Michael, was killed in a 201… https://t.co/pfKJqIel21",14
414,2018-03-23 20:36:57+00:00,0.5106,0.0,0.837,The New York Times,0.163,"Melissa Strassner survived the school shooting at Columbine High School. 

“Since Parkland, my boxing gloves are ba… https://t.co/0LJBcVeuPI",15
415,2018-03-23 20:35:04+00:00,-0.1531,0.071,0.929,The New York Times,0.0,We spoke to survivors of mass shootings and others affected by them. They say the students in Parkland have given t… https://t.co/XaLG3oJq46,16
416,2018-03-23 20:15:06+00:00,0.5584,0.0,0.752,The New York Times,0.248,"Rebuffing Trump, Congress saved the NEA and NEH again. In fact, both endowments slightly increased. https://t.co/y1XActfG6l",17
417,2018-03-23 20:00:14+00:00,0.0,0.0,1.0,The New York Times,0.0,"A century before the dawn of the computer age, 27-year-old Ada Lovelace wrote the first computer program https://t.co/GXSMzGTbjx",18
418,2018-03-23 19:45:17+00:00,-0.4767,0.129,0.871,The New York Times,0.0,"Even when children grow up next to each other with parents who earn similar incomes, black boys fare worse than whi… https://t.co/FCQrjZEJNM",19
419,2018-03-23 19:30:13+00:00,0.5859,0.0,0.84,The New York Times,0.16,Vladimir Putin was elected to a fourth term on Sunday. What percentage of the vote did he win? Take our quiz. https://t.co/czSrm4X5WN,20
420,2018-03-23 19:19:04+00:00,-0.3818,0.157,0.843,The New York Times,0.0,"In a tit-for-tat trade battle with the U.S., China’s response has so far been restrained https://t.co/mXuGUssWn3",21
421,2018-03-23 19:04:28+00:00,0.3434,0.1,0.734,The New York Times,0.165,"Many counties, including rich ones, are aging and experiencing more deaths than births, without growth through immi… https://t.co/VmkEWGa92M",22
422,2018-03-23 18:45:09+00:00,-0.7096,0.282,0.718,The New York Times,0.0,"After another week of chaos, Trump heads to Palm Beach. No one knows what comes next. https://t.co/CUGY3gwPpC",23
423,2018-03-23 18:35:00+00:00,-0.4588,0.188,0.812,The New York Times,0.0,"@nytopinion @NickKristof In @NYTOpinion, 

Op-Ed Columnist @NickKristof writes, ""To finally defeat extreme poverty,… https://t.co/pWs1bIBEjC",24
424,2018-03-23 18:30:06+00:00,-0.1027,0.069,0.931,The New York Times,0.0,We've been following your discussions on racial and religious bias in news coverage. Our journalists are open to yo… https://t.co/hUYXo9q3sa,25
425,2018-03-23 18:20:05+00:00,-0.743,0.283,0.717,The New York Times,0.0,A 16-year-old girl critically injured in a shooting at a Maryland high school died after being taken off life suppo… https://t.co/mEOh5bSuoy,26
426,2018-03-23 18:05:03+00:00,-0.743,0.296,0.704,The New York Times,0.0,"In @NYTOpinion, 

Op-Ed Columnist @NickKristof writes, ""To finally defeat extreme poverty, we have to tackle confli… https://t.co/0ayeiQDH46",27
427,2018-03-23 17:50:10+00:00,0.6369,0.0,0.781,The New York Times,0.219,"Modern Love: If I couldn’t find Mr. Right, what about Mr. Quasi-Right augmented by a few others? https://t.co/kMfq4a68mR",28
428,2018-03-23 17:35:43+00:00,-0.5267,0.167,0.833,The New York Times,0.0,"Breaking News: President Trump signed the spending bill, averting a shutdown, hours after threatening to veto it. B… https://t.co/IGRRQcvIXZ",29
429,2018-03-23 17:25:27+00:00,-0.6369,0.189,0.811,The New York Times,0.0,"The Sacramento Kings owner expressed his “deepest sympathies” to the family of Stephon Clark, who was fatally shot… https://t.co/6ILZMJITR4",30
430,2018-03-23 17:10:09+00:00,0.0,0.0,1.0,The New York Times,0.0,"Iraq: 7 minutes
Jordan: 9 minutes
Romania: 12 minutes
Norway: 46 minutes
Afghanistan: 47 minutes
Sweden: 51 minutes
https://t.co/5FZtVaJwbS",31
431,2018-03-23 16:55:08+00:00,-0.8934,0.386,0.614,The New York Times,0.0,Anger over the murders of a reporter and his fiancée forced Slovakia's prime minister and other officials to step d… https://t.co/c0sovP7t5F,32
432,2018-03-23 16:42:18+00:00,-0.34,0.112,0.888,The New York Times,0.0,"In the 6 months since Harvey, The New York Times followed several families as they struggled to rebuild their lives… https://t.co/z5tbaUGWJj",33
433,2018-03-23 16:40:07+00:00,0.0,0.0,1.0,The New York Times,0.0,A new economy has arisen in the suburbs of Houston battered by Hurricane Harvey: the buying and selling of flooded… https://t.co/WO68ktL3aX,34
434,2018-03-23 16:24:40+00:00,0.4215,0.0,0.833,The New York Times,0.167,"Around every corner and in every elevator, you’ll find established and burgeoning talent https://t.co/6hTuQzdPgD https://t.co/UqgFNEv9Pc",35
435,2018-03-23 16:23:46+00:00,0.0,0.0,1.0,The New York Times,0.0,And watched Aaron Burr practice in the room where it happens https://t.co/6hTuQzdPgD https://t.co/iGplOjFPWW,36
436,2018-03-23 16:22:14+00:00,0.0,0.0,1.0,The New York Times,0.0,We met Elsa and Anna as they took a break for homework https://t.co/6hTuQzdPgD https://t.co/G9HguVLA8G,37
437,2018-03-23 16:20:15+00:00,0.4588,0.0,0.85,The New York Times,0.15,"Welcome to the New 42nd Street Studios, where some of Broadway’s biggest shows — including “Frozen” and “Hamilton”… https://t.co/jOqoqf30CT",38
438,2018-03-23 16:10:13+00:00,-0.6705,0.176,0.824,The New York Times,0.0,"An armed man who killed 3 people in a supermarket in France, claiming to be acting on behalf of ISIS, was shot dead… https://t.co/sG7DPvbvNy",39
439,2018-03-23 15:55:06+00:00,0.0,0.0,1.0,The New York Times,0.0,Make Mark Bittman's spaghetti pie https://t.co/Fhdf0K8Pxa https://t.co/8Dbk2jAgSI,40
440,2018-03-23 15:40:06+00:00,0.34,0.0,0.876,The New York Times,0.124,"A PAC led by John Bolton, the next national security adviser, hired Cambridge Analytica for voter profiling, knowin… https://t.co/bGnWNkattz",41
441,2018-03-23 15:25:34+00:00,0.3182,0.0,0.859,The New York Times,0.141,"40% of Americans were obese in 2015 and 2016, a sharp increase from a decade earlier https://t.co/v3o9efVw4n",42
442,2018-03-23 15:11:43+00:00,-0.296,0.196,0.804,The New York Times,0.0,RT @karenyourish: All the major Trump firings and resignations: https://t.co/I6fxKB6cLA,43
443,2018-03-23 15:00:08+00:00,-0.5106,0.185,0.815,The New York Times,0.0,Over 800 protests for stricter gun laws are planned for Saturday in the U.S. and in countries around the world https://t.co/O1xXOykGfJ,44
444,2018-03-23 14:45:02+00:00,0.3832,0.088,0.701,The New York Times,0.21,John Bolton's ascension to national security adviser creates the most aggressive foreign policy team around the Ame… https://t.co/GuRHYWI7QW,45
445,2018-03-23 14:31:04+00:00,0.0,0.0,1.0,The New York Times,0.0,Blue passports were meant to be a symbol of post-Brexit Britain. They're coming — but they'll be coming from France. https://t.co/UEHSqF3Wod,46
446,2018-03-23 14:15:09+00:00,0.3612,0.0,0.737,The New York Times,0.263,10 new books we recommend this week https://t.co/95z0PxQkho,47
447,2018-03-23 13:59:03+00:00,0.0,0.0,1.0,The New York Times,0.0,"John Bolton's political committee was one of the earliest customers of Cambridge Analytica, which it hired specific… https://t.co/uuD7rKh4EI",48
448,2018-03-23 13:45:04+00:00,0.7096,0.0,0.742,The New York Times,0.258,"RT @nytimesworld: Intellectual property, which underpins technology and innovation, has become the latest point of contention in global tra…",49
449,2018-03-23 13:30:15+00:00,-0.5267,0.167,0.833,The New York Times,0.0,Breaking News: President Trump said he may veto the spending bill because it neglected his immigration priorities.… https://t.co/qWxvnylMZg,50
450,2018-03-23 13:29:04+00:00,0.0,0.0,1.0,The New York Times,0.0,"""This is just what America needs: The thrilla in vanilla,"" Seth Meyers said. Our late-night roundup: https://t.co/VCswTaUg9Q",51
451,2018-03-23 13:08:42+00:00,-0.34,0.107,0.893,The New York Times,0.0,"Breaking News: An armed man opened fire and took hostages in a supermarket in France, claiming to be acting on beha… https://t.co/29pCnZYCbv",52
452,2018-03-23 13:00:31+00:00,0.0,0.0,1.0,The New York Times,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/yJwtr8lLUt https://t.co/nn0hbhEVq8,53
453,2018-03-23 12:51:19+00:00,0.0,0.0,1.0,The New York Times,0.0,"""Hamilton,"" ""Frozen"" and many Broadway shows all rehearse in one building in New York City. We take you behind the… https://t.co/KM7CVBp62M",54
454,2018-03-23 12:41:03+00:00,-0.836,0.357,0.643,The New York Times,0.0,A firefighter was killed and two others were seriously injured by a blaze at a Harlem building being used as a movi… https://t.co/Rgr6LDzv1c,55
455,2018-03-23 12:35:00+00:00,-0.6908,0.198,0.802,The New York Times,0.0,"""All of the information we have at the moment suggests that this is a terrorist attack,"" the French prime minister… https://t.co/U8vxwaymSY",56
456,2018-03-23 12:30:02+00:00,-0.5994,0.329,0.549,The New York Times,0.122,European leaders issued a relatively tough statement effectively blaming Moscow for the nerve agent attack on a for… https://t.co/CQsSK3XD8b,57
457,2018-03-23 12:20:05+00:00,0.0,0.0,1.0,The New York Times,0.0,"In an NYT interview in 2002, John Bolton was asked about the Bush administration's stance on North Korea. He grabbe… https://t.co/ztoVgBJmcV",58
458,2018-03-23 12:11:01+00:00,-0.3612,0.16,0.751,The New York Times,0.089,"Your daily @DealBook Briefing:

• China is threatening tariffs on $3 billion worth of U.S. goods.

• Congress passe… https://t.co/ZTGrG4LzdH",59
459,2018-03-23 11:58:45+00:00,-0.5574,0.159,0.841,The New York Times,0.0,"A police operation is underway in Trèbes, in the southwest of France, after reports that a gunman had fired shots a… https://t.co/eAF5r3ecB5",60
460,2018-03-23 11:46:04+00:00,0.0,0.0,1.0,The New York Times,0.0,"The Austin bombings have stoked the raw racial, economic, political and geographical divisions that continue to sha… https://t.co/nmrUhKFJ5Z",61
461,2018-03-23 11:30:09+00:00,-0.7579,0.265,0.735,The New York Times,0.0,"More than 150 whales became stranded on a Western Australia beach, officials said. Poor weather and the threat of f… https://t.co/iBCBfAlfG4",62
462,2018-03-23 11:20:02+00:00,-0.2732,0.18,0.691,The New York Times,0.129,A brewing trade war between China and the United States sent markets reeling across Asia and Europe https://t.co/ZO5WHlNkar,63
463,2018-03-23 11:10:06+00:00,0.6369,0.0,0.826,The New York Times,0.174,"For decades, Americans have believed that the best way to end racial inequality is to end class inequality. But a l… https://t.co/hAjMjkpJ2c",64
464,2018-03-23 11:00:08+00:00,-0.5574,0.167,0.833,The New York Times,0.0,"A firefighter died after responding to a blaze at a building in Harlem that was being used for the film ""Motherless… https://t.co/WKQL7uqp6a",65
465,2018-03-23 10:50:04+00:00,-0.0772,0.109,0.796,The New York Times,0.095,"China announced that it would impose tariffs on $3 billion worth of American-produced goods, hours after President… https://t.co/5BcgZoFWz3",66
466,2018-03-23 10:40:04+00:00,-0.5267,0.134,0.866,The New York Times,0.0,"""My daughter was hurt by a boy who shot her in the head and took everything from our lives,"" her mother said. ""She… https://t.co/OJxLMvAbVK",67
467,2018-03-23 10:30:10+00:00,0.0,0.0,1.0,The New York Times,0.0,"In Opinion

Op-Ed columnist @FrankBruni writes: You would choose a pilot who had flown 999 flights over one with ni… https://t.co/RUyygfxZMS",68
468,2018-03-23 10:21:02+00:00,0.4588,0.0,0.87,The New York Times,0.13,"The halo, a head protection system, will appear on racecars for the first time in a Formula One grand prix on Sunda… https://t.co/JEczmwYJr2",69
469,2018-03-23 10:11:03+00:00,-0.1027,0.065,0.935,The New York Times,0.0,"President Trump put China squarely in his cross hairs on Thursday, imposing tariffs on as much as $60 billion worth… https://t.co/fI7ZC9RT37",70
470,2018-03-23 10:04:04+00:00,0.0,0.0,1.0,The New York Times,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/7GuzRTp5Nn https://t.co/wTLS3T8zJ0,71
471,2018-03-23 09:45:03+00:00,-0.2732,0.204,0.681,The New York Times,0.115,"John Dowd, who resigned as President Trump's lead lawyer for the special counsel investigation, broke with Trump ov… https://t.co/929RrsDtjh",72
472,2018-03-23 09:33:06+00:00,0.6249,0.0,0.814,The New York Times,0.186,"Floating between California and Hawaii, the ""Great Pacific Garbage Patch"" is up to 16 times bigger than previously… https://t.co/74CV7TOV6S",73
473,2018-03-23 09:16:02+00:00,0.0,0.0,1.0,The New York Times,0.0,"""You don't catch a ride with your thumb. You catch it with a smile."" https://t.co/UF5b0vKYgh",74
474,2018-03-23 09:00:04+00:00,-0.4019,0.163,0.837,The New York Times,0.0,"""The Trump-Bolton team then will ramp up pressure. And we will hear more talk about a pre-emptive strike and see te… https://t.co/BfISNVrj5S",75
475,2018-03-23 08:45:05+00:00,0.0,0.0,1.0,The New York Times,0.0,"“This is a wake-up call for the government,” said the secretary general of France's second-largest railway union https://t.co/torW97uS2K",76
476,2018-03-23 08:31:07+00:00,-0.7184,0.273,0.727,The New York Times,0.0,"There is every risk that Turkey could find itself embroiled in a guerrilla war in Syria, @carlottagall writes https://t.co/zYfh7Eop0j",77
477,2018-03-23 08:14:01+00:00,-0.296,0.155,0.845,The New York Times,0.0,All the major firings and resignations in the Trump administration — so far https://t.co/cs0Xp8nJA9,78
478,2018-03-23 08:00:12+00:00,-0.0772,0.104,0.806,The New York Times,0.09,"China announced that it planned to impose tariffs on $3 billion worth of American-produced fruit, pork, wine, seaml… https://t.co/lwdXDqLDKe",79
479,2018-03-23 07:46:04+00:00,-0.25,0.1,0.9,The New York Times,0.0,"After 110 days alone at sea, 71-year-old Aleksander Doba finally completed his mission to kayak across the Atlantic… https://t.co/dzVrCZcfRM",80
480,2018-03-23 07:32:05+00:00,0.0,0.0,1.0,The New York Times,0.0,Blue passports were meant to be a symbol of post-Brexit Britain. They're coming  — but they'll be coming from Franc… https://t.co/WxHSZG7208,81
481,2018-03-23 07:16:03+00:00,0.8271,0.0,0.707,The New York Times,0.293,"RT @nytimesworld: 44 African countries sign on to a free trade pact, which would create the biggest free trade zone since the World Trade O…",82
482,2018-03-23 07:02:00+00:00,-0.5267,0.206,0.794,The New York Times,0.0,Trump says getting tough on Chinese trade will empower the U.S. Experts worry it will do the opposite. https://t.co/qh7nyimzI0,83
483,2018-03-23 06:41:04+00:00,-0.7579,0.273,0.727,The New York Times,0.0,"RT @nytopinion: We can blame Facebook and Cambridge Analytica for the damage they’ve done, but the responsibility lies with all of us. http…",84
484,2018-03-23 06:21:04+00:00,0.1027,0.0,0.935,The New York Times,0.065,The U.S. will initially exempt key allies from its blanket steel and aluminum tariffs. But that will limit the impa… https://t.co/t2DqeHbIqC,85
485,2018-03-23 05:58:25+00:00,0.0243,0.142,0.71,The New York Times,0.148,"Untangling yourself from a site like Facebook is not as easy as pressing ""delete"" https://t.co/fxZk2rVrNV",86
486,2018-03-23 05:41:02+00:00,0.0,0.0,1.0,The New York Times,0.0,RT @EricAsimov: On the greatness of everyday wines. https://t.co/1jVcfr6afK,87
487,2018-03-23 05:28:53+00:00,0.0,0.0,1.0,The New York Times,0.0,"Responding to Trump, China Plans New Tariffs on U.S. Goods https://t.co/90hes0sRz9",88
488,2018-03-23 05:21:06+00:00,0.0243,0.142,0.71,The New York Times,0.148,Untangling yourself from a site like Facebook is not as easy as pressing “delete” https://t.co/Ac0v7lsKYB,89
489,2018-03-23 05:02:04+00:00,0.5994,0.074,0.675,The New York Times,0.252,RT @Watching: Catch these great movies before they leave Netflix in April https://t.co/XJMn5Pv91w,90
490,2018-03-23 04:47:04+00:00,0.2023,0.0,0.859,The New York Times,0.141,Greenhouse gas emissions rose last year. Here are the top 5 reasons. https://t.co/UhLQrmb0LD,91
491,2018-03-23 04:43:36+00:00,0.0,0.0,1.0,The New York Times,0.0,"Congress passed a $1.3 trillion spending bill, keeping the government open through September
https://t.co/ENCrfG8wHb",92
492,2018-03-23 04:32:07+00:00,0.6249,0.0,0.814,The New York Times,0.186,"Floating between California and Hawaii, the ""Great Pacific Garbage Patch"" is up to 16 times bigger than previously… https://t.co/3Eq16vuwSk",93
493,2018-03-23 04:17:04+00:00,0.4404,0.0,0.868,The New York Times,0.132,"Students hope the March for Our Lives sends a message that their generation has arrived: ""It's going to look scary… https://t.co/z8hpE8RCQM",94
494,2018-03-23 04:02:03+00:00,0.296,0.0,0.905,The New York Times,0.095,RT @nytpolitics: John Bolton is the third TV personality to join the Trump White House team in the past eight days https://t.co/Cw9ZRIQdEW,95
495,2018-03-23 03:47:02+00:00,0.0,0.0,1.0,The New York Times,0.0,"The six-inch-long skeleton has ten ribs, giant eye sockets and a long skull that ends in a point. It is not an alie… https://t.co/NwS5CVeh9l",96
496,2018-03-23 03:47:02+00:00,0.1779,0.0,0.825,The New York Times,0.175,Emmanuel Macron Becomes France’s Answer to Strongman Populism https://t.co/9bXjrLnLKq,97
497,2018-03-23 03:32:01+00:00,0.0,0.0,1.0,The New York Times,0.0,"The Ukrainian Parliament began enforcing a new law requiring lawmakers to check guns, explosives and other weapons… https://t.co/Hwm8vOlPsp",98
498,2018-03-23 03:21:07+00:00,-0.5267,0.185,0.815,The New York Times,0.0,RT @nytopinion: .@PaulKrugman: What Trump doesn't know about world trade can and will hurt you https://t.co/pegZJXcSCQ,99
499,2018-03-23 03:12:06+00:00,-0.4404,0.146,0.854,The New York Times,0.0,Michigan slogged through the opening weekend of March Madness. They quickly found their oomph against Texas A&amp;M. https://t.co/taPntSuUPg,100
